TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	950	N	Michigan	AVE	3002	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1984	08086378	CLSD		1400000	1325000	1325000	1400000	Cash	N/A	95%	95%	271	271	17032070681063				14370.43	Homeowner	2011	1324	No		No	No		30		2175	Builder				E (East), Lake/Water	7	3	3	0	3	0	3		2	Attached	None	None	On the Magnificent Mile..A Premier Building in Chicago. Crystal Clear Lake & Beach Views from every window. Contemporary Home designed for Today's Lifestyle. A Redesigned Entryway. Custom wood panels & translucent glass light up & enhance the free flowing Living,Dining & Media Rooms. Rich woods,Chef's Kitchen,Wine Storage. Beautiful Stone Baths,Spa Features,State of the Art European fixtures. Striking & Beautiful!	See Photography and Virtual Tour-Must see to fully appreciate use of imported woods, the design and architectural details. Your 3 Bedroom Buyers should not miss this opportunity!		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Internet Access	Self Managed	Penny Berman, Property Manager	(312) 664-6055	95	No		Carpet	Carpet				Hardwood			Hardwood	Hardwood	Full	Carpet	13X12	13X14		18X14	17X23	10X14		COMBO	Foyer, Media Room	Whirlpool, Separate Shower, Double Sink, Full Body Spray Shower, Double Shower, Soaking Tub	Combined w/ LivRm			Cook	06/07/2012	03/04/2013	03/04/2013	06/20/2013
AT	950	N	MICHIGAN	AVE	4204	Chicago	Illinois	60611	8008		299	299	181	Condo	1	1984	07981017	CLSD		696000	600000	600000	696000	Conventional	N/A	86%	86%	574	1	17032070681178				11826	None	2010	926	No		No	No		42		1830	Estimated				N (North), E (East), W (West), City, Lake/Water	5	2	2	0	3	1	3.1		2	Attached	None	None	New hardwood floors, paint, designer touches. Terrific home at One Mag Mile with SW views looking down Michigan as well as Sunsets. 3.5 baths, his & her baths in master. Kitchen re-done with top of the line appliances. Formal dining room or den. Gracious living in one of Chicago's most desirable buildings! Rental parking available at $250 - $300 a month.	Please call Jerry 312-593-0999		Central Air	Electric, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Dishwasher, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Pool-Indoors	Water, Common Insurance, Doorman, Exercise Facilities, Pool							Carpet					Carpet			Other	Carpet	Full	Carpet	13X12			15X14	20X16	11X10		14X12	Foyer		Separate			Cook	01/24/2012	01/24/2012	01/24/2012	03/08/2012
AT	950	N	MICHIGAN	AVE	2704	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	40	1984	07967114	CLSD		640000	552825	552825	640000	Conventional	N/A	86%	86%	519	25	17032070681163				8765	None	2009	785	No		No	No		27		1830	Estimated				S (South), W (West)	7	2	2	0	3	1	3.1		2	Attached	None	None	THIS CAN BE YOUR NEXT HOME! Enjoy living in a premier location on the famed Magnificent Mile at a very affordable NEW PRICE! Spacious 2BR PLUS Den w/expansive views. Other benefits: low assessments & taxes, upgraded kitchen w/cherry cabinets & double ovens, upgraded baths & crown moldings thru-out. W/D. PRISTINE home in superb full amenity bldg w/excellent service. DON'T MISS THIS GREAT INVESTMENT OPPORTUNITY!	***BRING QUALIFIED OFFERS!***GARAGE ATTACHED-VALET PARKING-$335 PER MONTH/PER CAR. (Guest rates-10 Coupons purchases by owner: 4Hrs=$202.50--24Hrs=$232.50).		Central Air	Electric, Radiant			No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal							Carpet					Carpet	TV-Cable, Fire Sprinklers		Marble	Carpet	Full	Carpet	12X13			15X14	16X24	10X11		COMBO	Breakfast Room, Den, Foyer					Cook	01/03/2012	01/27/2012	01/27/2012	03/07/2012
AT	950	N	Michigan		3503	Chicago	Illinois	60611	8008	One Mag Mile	299	299	182	Condo		1983	06302607	CLSD		1675000	1250000	1250000	1399000	Conventional		89%	75%	439	439	17032070681102				15182.28		2006	1071	No		No			35		2430					N (North), E (East), W (West), City, Lake/Water	6	3	3	0	3	1	3.1		1	Attached	None		Stunning lake & city vws from this elegant home overlooking Oak St Beach. Huge living room w/formal dining room with custom cabinetry makes for grand entertaining. Updated kitchen with maple cabinets, wine cooler & Subzero refrigerator, 9' ceilings, 3 en suite bedrooms, many custom details! Can be sold furnished. Full amenity building with premier location.			Central Air	Electric				Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger							Carpet	Carpet				Other			Other	Other	Full	Carpet	13X12	14X13		20X13	26X19	16X13		14X12			Separate			Cook	10/05/2006	12/17/2007	12/17/2007	02/29/2008
AT	950	N	Michigan Avenue		3605	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06338940	CLSD		895000	895000	895000	895000	Conventional		100%	100%	79	79	17032070681043	No			11923.90	Homeowner	2005	900	No		No			36	B	1860					E (East), City, Lake/Water, Park	5	2	2	0	3	1	3.1		2		None		Gorgeous beach and lake views from every window;handsome  wood floors thru entry,lv/dr,halls and kitchen;master bedroom  suite boasts double marble baths with dressing closets;kitchen has been updated with newer appliances and granite countertops;  wonderful full amenity prime building in a most desired   location at the beginning of the Magnificent Mile.			Central Air, Zoned	Radiant, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage		Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other							Carpet					Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	12X14			15X16	18X33	10X11		COMBO	Breakfast Room, Gallery	Bidet	Combined w/ LivRm			Cook	11/13/2006	01/30/2007	01/30/2007	03/29/2007
AT	950	N	MICHIGAN	AVE	2901	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08214144	CLSD		479000	440000	440000	479000	Cash	N/A	92%	92%	103	74	17032070681130				7426.60	Homeowner	2011	698	No		No	No		29	CONDO	1570	Landlord/Tenant/Seller				W (West)	4	1	1	0	1	1	1.1	0	1	Attached	None	None	Fabulous opportunity to own a high floor condo on Michigan Ave! Recently upgraded, oversized one bedroom with 1570 sq ft! Updated kitchen with stainless steel appliances, breakfast area and more. Spacious living room and separate dining room with fantastic city views! Huge master suite with two walk-in closets and separate spa-like master bath. Valet garage parking available. Pool, exercise rm, and more!	FABULOUS HIGH FLOOR UNIT, Huge 1 Bedroom, 1570 sq ft! MUST SEE!		Central Air	Electric		Laundry Hook-Up in Unit	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF MANAGED	PENNY BERMAN	(312) 664-6055									Carpet				Carpet	Full	Carpet				20X13	21X18	13X09		14X13	No additional rooms	Separate Shower	Separate			Cook	11/05/2012	01/17/2013	01/17/2013	02/28/2013
AT	950	N	Michigan	AVE	4206	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	08301606	CLSD		1795000	1400000	1400000	1725000	Cash	N/A	81%	78%	446	270	17032070681021				19982.96	Homeowner	2012	1766	No		No	No		42		3000	Builder				S (South), E (East), W (West), City, Lake/Water, Park	7	2	2	0	3	0	3		2	Attached	None	None	Sweeping panorama views E. to beach & Lake Michigan,S. down the  Magnificent Mile & SW over the glittering city. 3000 sq.ft. custom designed from a 4 BR to a 2 BR with Den/Media room-perfect for entertaining.The finest of materials from a recently redone Poggenpohl kitchen w/Miele appliances;Parenti cabinetry in den&master suite;B&O sound;Lutron system&more. Full amenities in a top tier building in a prime location.	ESTATE SALE. No Disclosures required. One Dog up to 30 LB weight limit; Please note for investors: Rental allowed after owning for one year.many upgraded details not mentioned in remarks please ask LA and Check Addl Info for FLOOR PLAN		Central Air, Zoned	Electric, Radiant, 2+ Sep Heating Systems, Indv Controls, Zoned		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Penny Berman	(312) 664-6055		Yes		Carpet					Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	12X13			24X22	17X27	13X16		13X15	Breakfast Room, Foyer, Media Room, Walk In Closet	Whirlpool, Separate Shower, Steam Shower, Full Body Spray Shower, Soaking Tub	Separate	Roof Deck, Pool In-Ground, End Unit, Master Antenna, Cable Access		Cook	03/27/2013	12/21/2013	12/21/2013	01/31/2014
AT	950	N	Michigan	AVE	3502	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	56	1984	08301601	CLSD		1225000	1025000	1025000	1180000	Cash	N/A	87%	84%	246	232	17032070681068				15197.86	Homeowner	2012	1352	No		No	No		35		2175	Builder				E (East), City, Lake/Water, Park	6	2	2	0	3	0	3		2	Attached	None	None	Panoramic views from every picture window east to the Lake & Oak St Beach. A 3 BR converted to a 2 BR makes grand entertaining space incorporating the dining room, living room & original 3rd bedroom into open lofty space .Traditional decor in pristine condition. Redesigned kitchen with handsome cabinetry and abundant storage. 10 closets! A full amenities top tier building with the best of Chicago at your front door.	Estate Sale - no disclosures required. One dog only 30 LB weight limit		Central Air, Zoned, 2 Separate Systems	Electric, Radiant		Bar-Wet, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool, Other	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Penny Berman	(312) 664-6055	96	No		Carpet					Carpet	TV-Cable, Fire Sprinklers			Carpet	Full	Carpet	12X13			14X17	16X23	10X14		12X14	Bar, Den, Foyer		Combined w/ LivRm	Roof Deck, Cable Access		Cook	03/27/2013	11/13/2013	11/13/2013	02/03/2014
AT	950	N	Michigan	AVE	4401	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06424489	CLSD		745000	690000	690000	745000	Cash		93%	93%	112	112	17032070681100	No			8900		2005	750	No		No			44		1570					S (South), W (West), City	4	1	1	0	1	1	1.1		2		None		Stunning Total Renovation Gorgeous City Views from  every picture window 10'ceilings;beautiful pine panelling;  French country kitchen with top appliances includes Viking  stove;Feels like a little manor house on top of the city;  wide oak plank floors in entry, living room and dining room  large master suite with dressing room. Rarely available  high floor in this luxurious 1570 sq.ft. home. A full amenity  building			Central Air, Zoned	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other												Hardwood	Fire Sprinklers		Ceramic Tile	Hardwood	Y	Carpet				13X20	18X21	14X9		12X14	Gallery		Separate			Cook	03/01/2007	06/20/2007	06/20/2007	08/31/2007
AT	950	N	MICHIGAN	AVE	3802	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	182	Condo		1984	06402338	CLSD		1150000	1100000	1100000	1150000	Conventional		96%	96%	36	36	17032070681071				16492		2005	1081	No		No			38		2175						6	3	3	0	3		3	0	2	Attached	None	None	GORGEOUS OAK STREET BEACH & LAKE VIEWS FROM EVERY ROOM. PRIME EAST-FACING 2BR/3BA HOME AT HIGHLY DESIRABLE ONE MAGNIFICENT MILE. 3RD BDRM OPENED AS A LIBRARY,CROWN MOULDINGS,OAK HARDWOOD FLOORS,DUAL-ZONE A/C & HEAT. PREMIER BUILDING WITH FULL AMENITIES INCLUDING INDOOR POOL & HEALTH CLUB. UNIT IN ORIGINAL CONDITION.			Central Air	Electric							Heat, Water, Common Insurance, Doorman, Pool							Carpet	Carpet				Hardwood			Hardwood	Hardwood	Y	Carpet	13X12	13X14		18X14	17X26	10X14		13X12						Cook	02/05/2007	03/12/2007	03/12/2007	04/18/2007
AT	950	N	MICHIGAN	AVE	4302	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06724511	CLSD		1495000	1400000	1400000	1495000	Cash	N/A	94%	94%	44	44	17032070681076	No			13699	Homeowner, Senior	2006	1167	No		No			43		2175					N (North), S (South), E (East), City, Lake/Water, Park	6	3	3	0	4		4		2		None		Favorite east facing tier on a rarely available high fl. in this premier bldg at this prime location.Picture perfect views from  every window overlook the lake and park. A wonderful RENOVATION w/qualitycraftsmanshipthru-out.Cherry cabinetry in the kitchen,den/3BR & baths;handsome cherry floors.Many fine details. Pristine! Also avail. fully furnished. A  full amenity bldg incls an indoor lap pool, sundeck & more.	Please note: only one dog at no more than 30 lbs.  Available to be sold fully furnished.  A quick closing   is possible subject to association waiver of right of first  refusal.  A lovely home and easy to show.		Central Air, Zoned	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit		Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other							Carpet	Hardwood				Hardwood	TV-Cable, Fire Sprinklers		Other	Hardwood	Y	Carpet	12X13	12X14		18X14	17X23	12X12		12X14	Foyer		Separate	Master Antenna		Cook	11/06/2007	12/19/2007	12/19/2007	03/29/2008
AT	950	N	MICHIGAN	AVE	3904	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06805931	CLSD		1295000	1171500	1171500	1295000	Conventional		90%	90%	48	48	17032070681175				9422.08	Homeowner	2006	834	No		No			39		1900					S (South), W (West)	5	2	2	0	3	1	3.1	0	3		None	None	ABSOLUTELY THE MOST ELEGANT, SOPHISTICATED FULLY RENOVATED UNIT ON MAG MILE! RESIDENCE OF PROMINENT CHICAGO DESIGNER, MICHAEL RICHMAN. EVERY DETAIL IS IN EXQUISITE TASTE. 2 BDRMS, 3.1 IMPECCABLE BATHS, RICH HRDWD FLRS, CROWN MLDG, CUSTOM WINDOW TMTS, STUNNING SKYLINE VW, COMPL CUSTOM LDY RM- REFINEMENT BEYOND COMPARE! AN EXQUISITE OFFERING. UNL'TD GAR PKG AVAIL! ON PRESTIGIOUS MICHIGAN AVE. CALL FOR PRIVATE SHOWING.			Central Air, Zoned	Electric, Radiant		Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage		Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Door Person, Elevator, Bike Room/Bike Trails, Exercise Room, Storage, Pool-Indoors, Receiving Room, Valet/Cleaner, Gated Entry, Sidewalks, Street Lights	Water, Common Insurance, Doorman, Pool, Exterior Maintenance, Scavenger							Hardwood					Hardwood	TV-Cable		Hardwood	Hardwood	Full	Carpet	13X12			15X14	23X16	12X10		15X12	Foyer	Whirlpool, Separate Shower, Double Sink	Separate			Cook	02/20/2008	04/07/2008	04/07/2008	06/30/2008
AT	950	N	MICHIGAN	AVE	3104	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)		1984	06844829	CLSD		749000	749000	749000	749000	Conventional		100%	100%	8	8	17032070681167	No			7488.54		2006	704	Yes		No			31		1830					S (South), W (West)	5	2	2	0	3	1	3.1	0	1		None	None	PREMIER LOCATION! THIS LOVELY HOME IS PERFECT FOR TODAY'S LIFESTYLE. HANDSOME HDWD FLRS IN FOYER & HALLWAYS LEAD TO A WELL-PLANNED LR/DR W/9FT CEILINGS. A COMFORTABLE DEN HAS BEEN CREATED MAXIMIZING THE 1830 SQFT. EAT-IN KIT W/GRANITE CNTRS. GOOD STORAGE,GREAT CLSTS. FULL AMENITY BLDG W/INDR OLYMPIC POOL,EXCERCISE RM,SUNDECK. IMPECCABLE 24HR SERVICE!			Central Air	Electric, Radiant		Hardwood Floors, Laundry Hook-Up in Unit		Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal							Carpet					Carpet	TV-Cable, Fire Sprinklers			Carpet	Full	Carpet	12X13			15X14	16X23	13X11		12X14						Cook	03/31/2008	04/07/2008	04/07/2008	04/28/2008
AT	950	N	MICHIGAN	AVE	5101	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)		1984	07426527	CLSD		725000	675000	675000	725000	Conventional	N/A	93%	93%	339	175	17032070681152				8738		2008	793	Yes		No			51		1560					W (West)	4	1	1	0	1	1	1.1		1	Attached	None		LOCATION, VIEWS, AMENITIES & STYLE AT 1 MAG MILE. THIS 1 BEDROOM HAS IT ALL. LOVELY RENOVATED HOME WITH WEST AND SOUTH EXPOSURES. 10 FT CEILINGS. GRACIOUS ENTRY. LARGE MASTER SUITE. DEN/OFFICE/2BR OFFERS FLEXIBILITY & OPTIONS. PREMIER HOME PERFECTLY AND EXTENSIVELY UPGRADED.	GARAGE PARKING, 1 DOG ALLOWED.		Central Air	Radiant		Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Pool-Indoors	Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	ON-SITE	MAURA	(312) 664-6055												Hardwood	Hardwood	Full	Carpet				22X13	21X18	15X9			Den, Gallery		Combined w/ LivRm			Cook	01/27/2010	07/20/2010	07/20/2010	08/10/2010
